Country_code,Country,Sector_code,Sector,Pollutant,Year,Value,Units
DK,Denmark,4,Agriculture,CH4,1995,189673.1168,Mg
DK,Denmark,4,Agriculture,CH4,1996,190591,Mg
DK,Denmark,4,Agriculture,CH4,1997,185993.8707,Mg
DK,Denmark,4,Agriculture,CH4,1998,187709.7742,Mg
DK,Denmark,4,Agriculture,CH4,1999,181101.0502,Mg
DK,Denmark,4,Agriculture,CH4,2000,181725.0069,Mg
DK,Denmark,4,Agriculture,CH4,2001,186049.1943,Mg
DK,Denmark,4,Agriculture,CH4,2002,183103.4981,Mg
DK,Denmark,4,Agriculture,CH4,2003,181443.8151,Mg
DK,Denmark,4,Agriculture,CH4,2004,178000.63,Mg
DK,Denmark,4,Agriculture,CH4,2005,175518.7459,Mg
DK,Denmark,4,Agriculture,CH4,2006,173561.0698,Mg
DK,Denmark,4,Agriculture,CO2,1990,0,Mg
DK,Denmark,4,Agriculture,CO2,1991,0,Mg
DK,Denmark,4,Agriculture,CO2,1992,0,Mg
DK,Denmark,4,Agriculture,CO2,1993,0,Mg
DK,Denmark,4,Agriculture,CO2,1994,0,Mg
DK,Denmark,4,Agriculture,CO2,1995,0,Mg
DK,Denmark,4,Agriculture,CO2,1996,0,Mg
DK,Denmark,4,Agriculture,CO2,1997,0,Mg
DK,Denmark,4,Agriculture,CO2,1998,0,Mg
DK,Denmark,4,Agriculture,CO2,1999,0,Mg
DK,Denmark,4,Agriculture,CO2,2000,0,Mg
DK,Denmark,4,Agriculture,CO2,2001,0,Mg
DK,Denmark,4,Agriculture,CO2,2002,0,Mg
DK,Denmark,4,Agriculture,CO2,2003,0,Mg
DK,Denmark,4,Agriculture,CO2,2004,0,Mg
DK,Denmark,4,Agriculture,CO2,2005,0,Mg
DK,Denmark,4,Agriculture,CO2,2006,0,Mg
DK,Denmark,4,Agriculture,GWP,1990,13043717.03,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,1991,12931372.8,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,1992,12637046.53,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,1993,12540347.56,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,1994,12179629.31,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,1995,11937786.62,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,1996,11615371.63,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,1997,11430296.34,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,1998,11432987.13,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,1999,10856100.01,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,2000,10607300.61,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,2001,10549176.06,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,2002,10247839.41,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,2003,9996557.081,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,2004,10027406.21,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,2005,9952279.454,Mg CO2 Eq
DK,Denmark,4,Agriculture,GWP,2006,9605141.476,Mg CO2 Eq
DK,Denmark,4,Agriculture,N2O,1990,29140.24045,Mg
DK,Denmark,4,Agriculture,N2O,1991,28643.60423,Mg
DK,Denmark,4,Agriculture,N2O,1992,27664.2561,Mg
DK,Denmark,4,Agriculture,N2O,1993,27057.88404,Mg
DK,Denmark,4,Agriculture,N2O,1994,26328.78788,Mg
DK,Denmark,4,Agriculture,N2O,1995,25660.16506,Mg
DK,Denmark,4,Agriculture,N2O,1996,24557.9375,Mg
DK,Denmark,4,Agriculture,N2O,1997,24272.33889,Mg
DK,Denmark,4,Agriculture,N2O,1998,24164.78024,Mg
DK,Denmark,4,Agriculture,N2O,1999,22751.54179,Mg
DK,Denmark,4,Agriculture,N2O,2000,21906.69504,Mg
DK,Denmark,4,Agriculture,N2O,2001,21426.26769,Mg
DK,Denmark,4,Agriculture,N2O,2002,20653.76114,Mg
DK,Denmark,4,Agriculture,N2O,2003,19955.60311,Mg
DK,Denmark,4,Agriculture,N2O,2004,20288.36444,Mg
DK,Denmark,4,Agriculture,N2O,2005,20214.14771,Mg
DK,Denmark,4,Agriculture,N2O,2006,19226.96455,Mg
EE,Estonia,4,Agriculture,CH4,1990,61602.14647,Mg
EE,Estonia,4,Agriculture,CH4,1991,57540.53646,Mg
EE,Estonia,4,Agriculture,CH4,1992,48648.43504,Mg
EE,Estonia,4,Agriculture,CH4,1993,37989.75101,Mg
EE,Estonia,4,Agriculture,CH4,1994,35325.70277,Mg
EE,Estonia,4,Agriculture,CH4,1995,31800.81931,Mg
EE,Estonia,4,Agriculture,CH4,1996,29235.4723,Mg
EE,Estonia,4,Agriculture,CH4,1997,28969.85128,Mg
EE,Estonia,4,Agriculture,CH4,1998,28118.44001,Mg
EE,Estonia,4,Agriculture,CH4,1999,23459.47814,Mg
EE,Estonia,4,Agriculture,CH4,2000,23245.5213,Mg
EE,Estonia,4,Agriculture,CH4,2001,24328.64986,Mg
EE,Estonia,4,Agriculture,CH4,2002,23186.71937,Mg
EE,Estonia,4,Agriculture,CH4,2003,24243.79223,Mg
EE,Estonia,4,Agriculture,CH4,2004,24432.78437,Mg
EE,Estonia,4,Agriculture,CH4,2005,24498.26443,Mg
EE,Estonia,4,Agriculture,CH4,2006,24174.83682,Mg
EE,Estonia,4,Agriculture,CO2,1990,0,Mg
EE,Estonia,4,Agriculture,CO2,1991,0,Mg
EE,Estonia,4,Agriculture,CO2,1992,0,Mg
EE,Estonia,4,Agriculture,CO2,1993,0,Mg
EE,Estonia,4,Agriculture,CO2,1994,0,Mg
EE,Estonia,4,Agriculture,CO2,1995,0,Mg
EE,Estonia,4,Agriculture,CO2,1996,0,Mg
EE,Estonia,4,Agriculture,CO2,1997,0,Mg
EE,Estonia,4,Agriculture,CO2,1998,0,Mg
EE,Estonia,4,Agriculture,CO2,1999,0,Mg
EE,Estonia,4,Agriculture,CO2,2000,0,Mg
EE,Estonia,4,Agriculture,CO2,2001,0,Mg
EE,Estonia,4,Agriculture,CO2,2002,0,Mg
EE,Estonia,4,Agriculture,CO2,2003,0,Mg
EE,Estonia,4,Agriculture,CO2,2004,0,Mg
EE,Estonia,4,Agriculture,CO2,2005,0,Mg
EE,Estonia,4,Agriculture,CO2,2006,0,Mg
EE,Estonia,4,Agriculture,GWP,1990,3225365.803,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,1991,3029460.367,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,1992,2575584.706,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,1993,1957420.227,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,1994,1762721.311,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,1995,1574654.015,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,1996,1422660.067,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,1997,1464221.071,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,1998,1491077.751,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,1999,1223441.606,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,2000,1289434.206,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,2001,1254990.636,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,2002,1171583.326,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,2003,1198629.705,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,2004,1212149.825,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,2005,1189068.648,Mg CO2 Eq
EE,Estonia,4,Agriculture,GWP,2006,1201657.17,Mg CO2 Eq
EE,Estonia,4,Agriculture,N2O,1990,6231.357185,Mg
EE,Estonia,4,Agriculture,N2O,1991,5874.545487,Mg
EE,Estonia,4,Agriculture,N2O,1992,5012.798615,Mg
EE,Estonia,4,Agriculture,N2O,1993,3740.759536,Mg
EE,Estonia,4,Agriculture,N2O,1994,3293.166299,Mg
EE,Estonia,4,Agriculture,N2O,1995,2925.280029,Mg
EE,Estonia,4,Agriculture,N2O,1996,2608.758544,Mg
EE,Estonia,4,Agriculture,N2O,1997,2760.819982,Mg
EE,Estonia,4,Agriculture,N2O,1998,2905.13068,Mg
EE,Estonia,4,Agriculture,N2O,1999,2357.395371,Mg
EE,Estonia,4,Agriculture,N2O,2000,2584.768578,Mg
EE,Estonia,4,Agriculture,N2O,2001,2400.287062,Mg
EE,Estonia,4,Agriculture,N2O,2002,2208.587805,Mg
EE,Estonia,4,Agriculture,N2O,2003,2224.226025,Mg
EE,Estonia,4,Agriculture,N2O,2004,2255.036624,Mg
EE,Estonia,4,Agriculture,N2O,2005,2176.145468,Mg
EE,Estonia,4,Agriculture,N2O,2006,2238.663215,Mg
ES,Spain,4,Agriculture,CH4,1990,888115.0122,Mg
ES,Spain,4,Agriculture,CH4,1991,896178.68,Mg
ES,Spain,4,Agriculture,CH4,1992,913435.4157,Mg
ES,Spain,4,Agriculture,CH4,1993,915839.8704,Mg
ES,Spain,4,Agriculture,CH4,1994,927757.8852,Mg
ES,Spain,4,Agriculture,CH4,1995,937145.5883,Mg
ES,Spain,4,Agriculture,CH4,1996,983132.5188,Mg
ES,Spain,4,Agriculture,CH4,1997,1000175.604,Mg
ES,Spain,4,Agriculture,CH4,1998,1033444.508,Mg
ES,Spain,4,Agriculture,CH4,1999,1040844.169,Mg
ES,Spain,4,Agriculture,CH4,2000,1068750.615,Mg
ES,Spain,4,Agriculture,CH4,2001,1091305.653,Mg
ES,Spain,4,Agriculture,CH4,2002,1090993.486,Mg
ES,Spain,4,Agriculture,CH4,2003,1115785.756,Mg
ES,Spain,4,Agriculture,CH4,2004,1110332.269,Mg
ES,Spain,4,Agriculture,CH4,2005,1091315.328,Mg
ES,Spain,4,Agriculture,CH4,2006,1128949.936,Mg
ES,Spain,4,Agriculture,CO2,1990,0,Mg
ES,Spain,4,Agriculture,CO2,1991,0,Mg
ES,Spain,4,Agriculture,CO2,1992,0,Mg
ES,Spain,4,Agriculture,CO2,1993,0,Mg
ES,Spain,4,Agriculture,CO2,1994,0,Mg
ES,Spain,4,Agriculture,CO2,1995,0,Mg
ES,Spain,4,Agriculture,CO2,1996,0,Mg
ES,Spain,4,Agriculture,CO2,1997,0,Mg
ES,Spain,4,Agriculture,CO2,1998,0,Mg
ES,Spain,4,Agriculture,CO2,1999,0,Mg
ES,Spain,4,Agriculture,CO2,2000,0,Mg
ES,Spain,4,Agriculture,CO2,2001,0,Mg
ES,Spain,4,Agriculture,CO2,2002,0,Mg
ES,Spain,4,Agriculture,CO2,2003,0,Mg
ES,Spain,4,Agriculture,CO2,2004,0,Mg
ES,Spain,4,Agriculture,CO2,2005,0,Mg
ES,Spain,4,Agriculture,CO2,2006,0,Mg
ES,Spain,4,Agriculture,GWP,1990,40330181.18,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,1991,40265230.36,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,1992,39713314,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,1993,38144490.45,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,1994,40518352.62,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,1995,39877020.53,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,1996,43882389.17,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,1997,43330963.57,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,1998,45365183.19,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,1999,46165034.74,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,2000,47761711.55,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,2001,47037814.53,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,2002,45980073.28,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,2003,48323119.84,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,2004,47199796.78,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,2005,44881760.32,Mg CO2 Eq
ES,Spain,4,Agriculture,GWP,2006,46181379.15,Mg CO2 Eq
ES,Spain,4,Agriculture,N2O,1990,69934.72878,Mg
ES,Spain,4,Agriculture,N2O,1991,69178.96155,Mg
ES,Spain,4,Agriculture,N2O,1992,66229.58153,Mg
ES,Spain,4,Agriculture,N2O,1993,61005.97796,Mg
ES,Spain,4,Agriculture,N2O,1994,67856.2485,Mg
ES,Spain,4,Agriculture,N2O,1995,65151.49412,Mg
ES,Spain,4,Agriculture,N2O,1996,74956.79443,Mg
ES,Spain,4,Agriculture,N2O,1997,72023.4706,Mg
ES,Spain,4,Agriculture,N2O,1998,76331.76944,Mg
ES,Spain,4,Agriculture,N2O,1999,78410.66836,Mg
ES,Spain,4,Agriculture,N2O,2000,81670.80204,Mg
ES,Spain,4,Agriculture,N2O,2001,77807.72845,Mg
ES,Spain,4,Agriculture,N2O,2002,74416.8067,Mg
ES,Spain,4,Agriculture,N2O,2003,80295.54506,Mg
ES,Spain,4,Agriculture,N2O,2004,77041.35202,Mg
ES,Spain,4,Agriculture,N2O,2005,70852.05945,Mg
ES,Spain,4,Agriculture,N2O,2006,72494.93709,Mg
FI,Finland,4,Agriculture,CH4,1990,102278.8831,Mg
FI,Finland,4,Agriculture,CH4,1991,98355.47764,Mg
FI,Finland,4,Agriculture,CH4,1992,95516.0353,Mg
FI,Finland,4,Agriculture,CH4,1993,95548.44211,Mg
FI,Finland,4,Agriculture,CH4,1994,96042.0107,Mg
FI,Finland,4,Agriculture,CH4,1995,92090.1928,Mg
FI,Finland,4,Agriculture,CH4,1996,92593.28539,Mg
FI,Finland,4,Agriculture,CH4,1997,94211.88723,Mg
FI,Finland,4,Agriculture,CH4,1998,92255.43823,Mg
FI,Finland,4,Agriculture,CH4,1999,90900.81857,Mg
FI,Finland,4,Agriculture,CH4,2000,90929.87058,Mg
FI,Finland,4,Agriculture,CH4,2001,89511.08721,Mg
FI,Finland,4,Agriculture,CH4,2002,90508.95655,Mg
FI,Finland,4,Agriculture,CH4,2003,89499.60465,Mg
FI,Finland,4,Agriculture,CH4,2004,88481.84243,Mg
FI,Finland,4,Agriculture,CH4,2005,88189.87871,Mg
FI,Finland,4,Agriculture,CH4,2006,87821.06796,Mg
FI,Finland,4,Agriculture,CO2,1990,0,Mg
FI,Finland,4,Agriculture,CO2,1991,0,Mg
FI,Finland,4,Agriculture,CO2,1992,0,Mg
FI,Finland,4,Agriculture,CO2,1993,0,Mg
FI,Finland,4,Agriculture,CO2,1994,0,Mg
FI,Finland,4,Agriculture,CO2,1995,0,Mg
FI,Finland,4,Agriculture,CO2,1996,0,Mg
FI,Finland,4,Agriculture,CO2,1997,0,Mg
FI,Finland,4,Agriculture,CO2,1998,0,Mg
FI,Finland,4,Agriculture,CO2,1999,0,Mg
FI,Finland,4,Agriculture,CO2,2000,0,Mg
FI,Finland,4,Agriculture,CO2,2001,0,Mg
FI,Finland,4,Agriculture,CO2,2002,0,Mg
FI,Finland,4,Agriculture,CO2,2003,0,Mg
FI,Finland,4,Agriculture,CO2,2004,0,Mg
FI,Finland,4,Agriculture,CO2,2005,0,Mg
FI,Finland,4,Agriculture,CO2,2006,0,Mg
FI,Finland,4,Agriculture,GWP,1990,7113472.654,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,1991,6677571.021,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,1992,6201070.3,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,1993,6219612.023,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,1994,6215855.797,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,1995,6317604.275,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,1996,6213833.835,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,1997,6198451.974,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,1998,6054288.655,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,1999,5918341.492,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,2000,5960541.404,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,2001,5846705.197,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,2002,5819512.006,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,2003,5737769.6,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,2004,5616641.728,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,2005,5595189.477,Mg CO2 Eq
FI,Finland,4,Agriculture,GWP,2006,5564461.752,Mg CO2 Eq
FI,Finland,4,Agriculture,N2O,1990,16018.11648,Mg
FI,Finland,4,Agriculture,N2O,1991,14877.76126,Mg
FI,Finland,4,Agriculture,N2O,1992,13533.01148,Mg
FI,Finland,4,Agriculture,N2O,1993,13590.62819,Mg
FI,Finland,4,Agriculture,N2O,1994,13545.07604,Mg
FI,Finland,4,Agriculture,N2O,1995,14141.00073,Mg
FI,Finland,4,Agriculture,N2O,1996,13772.17691,Mg
FI,Finland,4,Agriculture,N2O,1997,13612.91078,Mg
FI,Finland,4,Agriculture,N2O,1998,13280.40146,Mg
FI,Finland,4,Agriculture,N2O,1999,12933.62678,Mg
FI,Finland,4,Agriculture,N2O,2000,13067.78749,Mg
FI,Finland,4,Agriculture,N2O,2001,12796.68505,Mg
FI,Finland,4,Agriculture,N2O,2002,12641.36748,Mg
FI,Finland,4,Agriculture,N2O,2003,12446.05775,Mg
FI,Finland,4,Agriculture,N2O,2004,12124.26786,Mg
FI,Finland,4,Agriculture,N2O,2005,12074.84524,Mg
FI,Finland,4,Agriculture,N2O,2006,12000.7075,Mg
FR,France,4,Agriculture,CH4,1990,2117226.301,Mg
FR,France,4,Agriculture,CH4,1991,2085377.331,Mg
FR,France,4,Agriculture,CH4,1992,2053185.681,Mg
FR,France,4,Agriculture,CH4,1993,2042355.509,Mg
FR,France,4,Agriculture,CH4,1994,2046165.449,Mg
FR,France,4,Agriculture,CH4,1995,2053636.583,Mg
FR,France,4,Agriculture,CH4,1996,2055057.23,Mg
FR,France,4,Agriculture,CH4,1997,2034527.476,Mg
FR,France,4,Agriculture,CH4,1998,2025837.711,Mg
FR,France,4,Agriculture,CH4,1999,2024909.853,Mg
FR,France,4,Agriculture,CH4,2000,2046602.84,Mg
FR,France,4,Agriculture,CH4,2001,2059639.106,Mg
FR,France,4,Agriculture,CH4,2002,2036131.54,Mg
FR,France,4,Agriculture,CH4,2003,1995978.702,Mg
FR,France,4,Agriculture,CH4,2004,1977923.76,Mg
FR,France,4,Agriculture,CH4,2005,1978523.203,Mg
FR,France,4,Agriculture,CH4,2006,1978341.197,Mg
FR,France,4,Agriculture,CO2,1990,0,Mg
FR,France,4,Agriculture,CO2,1991,0,Mg
FR,France,4,Agriculture,CO2,1992,0,Mg
FR,France,4,Agriculture,CO2,1993,0,Mg
FR,France,4,Agriculture,CO2,1994,0,Mg
FR,France,4,Agriculture,CO2,1995,0,Mg
FR,France,4,Agriculture,CO2,1996,0,Mg
FR,France,4,Agriculture,CO2,1997,0,Mg
FR,France,4,Agriculture,CO2,1998,0,Mg
FR,France,4,Agriculture,CO2,1999,0,Mg
FR,France,4,Agriculture,CO2,2000,0,Mg
FR,France,4,Agriculture,CO2,2001,0,Mg
FR,France,4,Agriculture,CO2,2002,0,Mg
FR,France,4,Agriculture,CO2,2003,0,Mg
FR,France,4,Agriculture,CO2,2004,0,Mg
FR,France,4,Agriculture,CO2,2005,0,Mg
FR,France,4,Agriculture,CO2,2006,0,Mg
FR,France,4,Agriculture,GWP,1990,107181932.9,Mg CO2 Eq
FR,France,4,Agriculture,GWP,1991,104319686.2,Mg CO2 Eq
FR,France,4,Agriculture,GWP,1992,104181252.1,Mg CO2 Eq
FR,France,4,Agriculture,GWP,1993,99748604.22,Mg CO2 Eq
FR,France,4,Agriculture,GWP,1994,100228862.3,Mg CO2 Eq
FR,France,4,Agriculture,GWP,1995,100888505.3,Mg CO2 Eq
FR,France,4,Agriculture,GWP,1996,101630604.8,Mg CO2 Eq
FR,France,4,Agriculture,GWP,1997,102647777.8,Mg CO2 Eq
FR,France,4,Agriculture,GWP,1998,102353862.9,Mg CO2 Eq
FR,France,4,Agriculture,GWP,1999,101604303.3,Mg CO2 Eq
FR,France,4,Agriculture,GWP,2000,102552486.8,Mg CO2 Eq
FR,France,4,Agriculture,GWP,2001,100309387.2,Mg CO2 Eq
FR,France,4,Agriculture,GWP,2002,100193638.9,Mg CO2 Eq
FR,France,4,Agriculture,GWP,2003,96977691.52,Mg CO2 Eq
FR,France,4,Agriculture,GWP,2004,96942259.63,Mg CO2 Eq
FR,France,4,Agriculture,GWP,2005,96354103.52,Mg CO2 Eq
FR,France,4,Agriculture,GWP,2006,94830598.15,Mg CO2 Eq
FR,France,4,Agriculture,N2O,1990,202323.163,Mg
FR,France,4,Agriculture,N2O,1991,195247.6202,Mg
FR,France,4,Agriculture,N2O,1992,196981.7833,Mg
FR,France,4,Agriculture,N2O,1993,183416.5759,Mg
FR,France,4,Agriculture,N2O,1994,184707.7028,Mg
FR,France,4,Agriculture,N2O,1995,186329.4744,Mg
FR,France,4,Agriculture,N2O,1996,188627.1063,Mg
FR,France,4,Agriculture,N2O,1997,193299.0347,Mg
FR,France,4,Agriculture,N2O,1998,192939.5839,Mg
FR,France,4,Agriculture,N2O,1999,190584.5045,Mg
FR,France,4,Agriculture,N2O,2000,192173.6359,Mg
FR,France,4,Agriculture,N2O,2001,184054.729,Mg
FR,France,4,Agriculture,N2O,2002,185273.7954,Mg
FR,France,4,Agriculture,N2O,2003,177619.8025,Mg
FR,France,4,Agriculture,N2O,2004,178728.5828,Mg
FR,France,4,Agriculture,N2O,2005,176790.6976,Mg
FR,France,4,Agriculture,N2O,2006,171888.4936,Mg
GB,United Kingdom,4,Agriculture,CH4,1990,1029041.748,Mg
GB,United Kingdom,4,Agriculture,CH4,1991,1012213.318,Mg
GB,United Kingdom,4,Agriculture,CH4,1992,1015435.927,Mg
GB,United Kingdom,4,Agriculture,CH4,1993,1007205.245,Mg
GB,United Kingdom,4,Agriculture,CH4,1994,1012488.59,Mg
GB,United Kingdom,4,Agriculture,CH4,1995,1000212.246,Mg
GB,United Kingdom,4,Agriculture,CH4,1996,1008424.621,Mg
GB,United Kingdom,4,Agriculture,CH4,1997,996518.8195,Mg
GB,United Kingdom,4,Agriculture,CH4,1998,994569.5727,Mg
GB,United Kingdom,4,Agriculture,CH4,1999,992074.6978,Mg
GB,United Kingdom,4,Agriculture,CH4,2000,959130.1715,Mg
GB,United Kingdom,4,Agriculture,CH4,2001,903939.8602,Mg
GB,United Kingdom,4,Agriculture,CH4,2002,894991.9336,Mg
GB,United Kingdom,4,Agriculture,CH4,2003,897520.476,Mg
GB,United Kingdom,4,Agriculture,CH4,2004,898938.4901,Mg
GB,United Kingdom,4,Agriculture,CH4,2005,877859.2148,Mg
GB,United Kingdom,4,Agriculture,CH4,2006,890300.296,Mg
GB,United Kingdom,4,Agriculture,CO2,1990,0,Mg
GB,United Kingdom,4,Agriculture,CO2,1991,0,Mg
GB,United Kingdom,4,Agriculture,CO2,1992,0,Mg
GB,United Kingdom,4,Agriculture,CO2,1993,0,Mg
GB,United Kingdom,4,Agriculture,CO2,1994,0,Mg
GB,United Kingdom,4,Agriculture,CO2,1995,0,Mg
GB,United Kingdom,4,Agriculture,CO2,1996,0,Mg
GB,United Kingdom,4,Agriculture,CO2,1997,0,Mg
GB,United Kingdom,4,Agriculture,CO2,1998,0,Mg
GB,United Kingdom,4,Agriculture,CO2,1999,0,Mg
GB,United Kingdom,4,Agriculture,CO2,2000,0,Mg
GB,United Kingdom,4,Agriculture,CO2,2001,0,Mg
GB,United Kingdom,4,Agriculture,CO2,2002,0,Mg
GB,United Kingdom,4,Agriculture,CO2,2003,0,Mg
GB,United Kingdom,4,Agriculture,CO2,2004,0,Mg
GB,United Kingdom,4,Agriculture,CO2,2005,0,Mg
GB,United Kingdom,4,Agriculture,CO2,2006,0,Mg
GB,United Kingdom,4,Agriculture,GWP,1990,53890003.48,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,1991,53357274.24,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,1992,51733107.51,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,1993,50990474.53,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,1994,51836311.52,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,1995,51719985.26,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,1996,52046290.52,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,1997,52754719.67,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,1998,51752016.42,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,1999,51031826.71,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,2000,49171336.95,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,2001,46271564.92,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,2002,46607960.37,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,2003,45995527.41,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,2004,45922521.03,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,2005,45083064.48,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,GWP,2006,44117148.38,Mg CO2 Eq
GB,United Kingdom,4,Agriculture,N2O,1990,104129.4412,Mg
GB,United Kingdom,4,Agriculture,N2O,1991,103550.9502,Mg
GB,United Kingdom,4,Agriculture,N2O,1992,98093.39691,Mg
GB,United Kingdom,4,Agriculture,N2O,1993,96255.36899,Mg
GB,United Kingdom,4,Agriculture,N2O,1994,98625.97139,Mg
GB,United Kingdom,4,Agriculture,N2O,1995,99082.34869,Mg
GB,United Kingdom,4,Agriculture,N2O,1996,99578.62414,Mg
GB,United Kingdom,4,Agriculture,N2O,1997,102670.4015,Mg
GB,United Kingdom,4,Agriculture,N2O,1998,99567.92062,Mg
GB,United Kingdom,4,Agriculture,N2O,1999,97413.73567,Mg
GB,United Kingdom,4,Agriculture,N2O,2000,93643.88177,Mg
GB,United Kingdom,4,Agriculture,N2O,2001,88028.47697,Mg
GB,United Kingdom,4,Agriculture,N2O,2002,89719.77342,Mg
GB,United Kingdom,4,Agriculture,N2O,2003,87572.89488,Mg
GB,United Kingdom,4,Agriculture,N2O,2004,87241.33142,Mg
GB,United Kingdom,4,Agriculture,N2O,2005,85961.35797,Mg
GB,United Kingdom,4,Agriculture,N2O,2006,82002.71667,Mg
GR,Greece,4,Agriculture,CH4,1990,164701.9002,Mg
GR,Greece,4,Agriculture,CH4,1991,162874.5667,Mg
GR,Greece,4,Agriculture,CH4,1992,161634.6659,Mg
GR,Greece,4,Agriculture,CH4,1993,162466.0966,Mg
GR,Greece,4,Agriculture,CH4,1994,163498.7149,Mg
GR,Greece,4,Agriculture,CH4,1995,164438.1381,Mg
GR,Greece,4,Agriculture,CH4,1996,165220.4879,Mg
GR,Greece,4,Agriculture,CH4,1997,165552.7949,Mg
GR,Greece,4,Agriculture,CH4,1998,165535.3728,Mg
GR,Greece,4,Agriculture,CH4,1999,165940.9978,Mg
GR,Greece,4,Agriculture,CH4,2000,166632.1774,Mg
GR,Greece,4,Agriculture,CH4,2001,166780.3109,Mg
GR,Greece,4,Agriculture,CH4,2002,166803.1985,Mg
GR,Greece,4,Agriculture,CH4,2003,166256.0865,Mg
GR,Greece,4,Agriculture,CH4,2004,166579.8027,Mg
GR,Greece,4,Agriculture,CH4,2005,163850.9896,Mg
GR,Greece,4,Agriculture,CH4,2006,163886.165,Mg
GR,Greece,4,Agriculture,CO2,1990,0,Mg
